,popularity,runtime,vote_average,vote_count,year,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western,Canada,France,Germany,India,Italy,Japan,Russia,Spain,United Kingdom,United States of America,label
64,0.29243485089546056,0.10526315789473685,0.6900000000000001,0.015441390696319316,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32
65,0.24544499949430248,0.07894736842105263,0.68,0.008837525492861998,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18
66,0.002039237010055733,0.09035087719298246,0.8,9.711566475672526e-05,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37
67,0.048406456219961196,0.08508771929824561,0.5900000000000001,0.00184519763037778,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34
68,0.13869484318438882,0.1,0.53,0.0017480819656210548,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37
69,0.02778623392668003,0.10087719298245615,0.6200000000000001,0.0005826939885403516,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16
70,0.2645446694345559,0.10350877192982456,0.30000000000000004,0.02515295717199184,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,36
71,0.5260335421092562,0.10087719298245615,0.68,0.0092259881518889,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34
72,0.2589902206581006,0.07105263157894737,0.49000000000000005,0.0023307759541614063,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
73,0.03769163665618282,0.07192982456140351,0.31000000000000005,0.0010682723123239778,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
74,0.6466021015253008,0.09824561403508772,0.6000000000000001,0.003399048266485384,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34
75,0.5012967868578625,0.07192982456140351,0.6200000000000001,0.054676119258036324,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
76,0.3130823512681523,0.08596491228070176,0.5,0.011848111100320483,0.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32
77,0.40116843446840056,0.08157894736842106,0.5900000000000001,0.053413615616198895,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
78,0.47977357990644515,0.0824561403508772,0.6400000000000001,0.015052928037292416,0.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
79,0.9512529689356327,0.10789473684210527,0.5900000000000001,0.19092939691172187,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23
80,0.40003544144582237,0.08596491228070176,0.5599999999999999,0.04991745168495678,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12
81,0.7065517985405524,0.10350877192982456,0.61,0.14674176944741188,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7
82,0.29415442291242333,0.08157894736842106,0.54,0.0013596193065941536,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
83,0.08151011046468859,0.10175438596491228,0.4,9.711566475672526e-05,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7
84,0.005409884984284767,0.07719298245614035,0.52,0.0002913469942701758,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
85,0.504935853139233,0.0824561403508772,0.54,0.010391376128969603,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32
86,0.3720069139902599,0.0868421052631579,0.55,0.03068855006312518,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23
87,0.3768012370207864,0.0824561403508772,0.63,0.031077012722152082,0.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17
